AT1G44575	Npq4	K03542	205
ArthCp050	PsbT	K02718	103
AT2G30570	PsbW	K02721	133
AT1G67740	PsbY	K02723	189
ArthCp019	PsbZ	K02724	62
AT4G28660	Psb28	K08903	198
ArthCp022	PsaA	K02689	750
ArthCp021	PsaB	K02690	734
ArthCp075	PsaC	K02691	81
AT1G03130	PsaD-2	K02692
AT4G02770	PsaD-1	K02692
AT2G20260	PsaE-2	K02693
AT4G28750	PsaE-1	K02693
AT1G31330	PsaF	K02694	221
AT1G55670	PsaG	K08905	160
AT1G52230	PsaH2	K02695	145
AT3G16140	PsaH-1	K02695
ArthCp032	PsaI	K02696	37
ArthCp042	PsaJ	K02697	44
AT1G30380	PsaK	K02698	130
AT4G12800	PsaL	K02699	219
AT5G64040	PsaN	K02701	181
AT1G08380	PsaO	K14332	140
ArthCp035	PetA	K02634	320
ArthCp053	PetB	K02635	215
AT4G03280	PetC	K02636	229
ArthCp054	PetD	K02637	160
ArthCp041	PetG	K02640	37
ArthCp015	PetN	K03689	29
AT1G20340	Drt112	K02638	167
AT1G76100	PetE1	K02638
AT1G10960	AtfD1	K02639
AT1G60950	Fed_a	K02639
AT2G27510	AtfD3	K02639
AT5G10000	AtfD4	K02639
AT1G20020	Fnr2	K02641
AT5G66190	Fnr1	K02641	262
ArthCp028	AtpE	K02114	132
ArthCp029	AtpB	K02112	498
AT1G15700	AtpC2	K02115	386
AT4G04640	AtpC1	K02115	373
ArthCp007	AtpA	K02111	507
AT4G09650	AtpD	K02113	234
ArthCp008	AtpF	K02109	184
ArthCp009	AtpH	K02110	81
ArthCp010	AtpI	K02108	249
AT3G54890	LhcA1	K08907	241
AT1G19150	LhcA6	K08908	270
AT3G61470	LhcA2	K08908	257
AT1G61520	LhcA3	K08909	273
AT3G47470	LhcA4	K08910	251
AT1G45474	LhcA5	K08911	256
AT1G29910	Cab3	K08912	267
AT1G29920	Cab2	K08912	267
AT1G29930	Cab1	K08912	267
AT2G34420	Lhb1b2	K08912	265
AT2G34430	Lhb1b1	K08912	266
AT2G05070	LhcB2.2	K08913	265
AT2G05100	LhcB2.1	K08913	265
AT3G27690	LhcB2.3	K08913	266
AT5G54270	LhcB3	K08914	265
AT4G10340	LhcB5	K08916	280
AT1G15820	LhcB6	K08917	258
ATCG00490	RbcL	K01601	479
AT1G67090	RbcS1a	K01602	136
AT1G79550	Pgk	K00927	401
AT3G12780	Pgk1	K00927	481
AT1G12900	GapA-2	K05298	399
AT1G42970	GapB	K05298	447
AT3G26650	GapA	K05298	396
AT3G55800	SbpAse	K01100
AT1G71100	Rsw10	K01807	267
AT1G32060	Prk	K00855
AT2G21170	Tim	K01803	315
AT3G55440	Tpi	K01803
AT5G61410	Rpe	K01783	281
AT1G53310	AtpPc1	K01595
AT1G68750	AtpPc4	K01595
AT2G42600	AtpPc2	K01595
AT3G14940	AtpPc3	K01595
AT1G62800	Asp4	K00813	405
AT2G30970	Asp1	K00813	456
AT4G31990	Asp5	K00813	462
AT5G11520	Asp3	K00813	449
AT5G19550	Asp2	K00813	405
AT4G37870	Pck1	K01610
AT5G65690	Pck2	K01610	670
AT1G32440	Pkp3	K00873	571
AT3G22960	Pkp-alpha	K00873	596
AT1G17290	AlaAt1	K00814	543
AT1G23310	Ggt1	K00814	572
AT1G70580	AoaT2	K00814	481
AT4G15530	PpdK	K01006	963
AT2G22780	PmdH1	K00026
AT3G47520	Mdh	K00026
AT5G09660	PmdH2	K00026	363
AT3G23490	Cyn	K01725	168
AT1G23730	Bca3	K01673	258
AT1G58180	Bca6	K01673	290
AT1G70410	Bca4	K01673	280
AT3G01500	Ca1	K01673	347
AT5G14740	Ca2	K01673	331
AT1G08065	Aca5	K01674	1054
AT1G08080	Aca7	K01674	1015
AT2G28210	AtaCa2	K01674
AT3G52720	Aca1	K01674	1020
AT4G20990	Aca4	K01674	1030
AT4G21000	Aca6	K01674	998
AT5G04180	Aca3	K01674	1061
AT2G15620	Nir1	K00366	586
AT2G37040	Pal1	K10775	725
AT3G10340	Pal4	K10775	707
AT3G53260	Pal2	K10775	717
AT5G04230	Pal3	K10775	698
AT3G03910	Gdh3	K00261
AT5G07440	Gdh2	K00261	494
AT5G18170	Gdh1	K00261	502
AT1G48470	Gln1	K01915
AT3G17820	Gln1.3	K01915
AT5G16570	Gln1	K01915
AT5G35630	Gs2	K01915
AT5G37600	AtgSr1	K01915
AT5G53460	Glt1	K00264	2208
AT3G47340	Asn1	K01953	584
AT5G10240	Asn3	K01953	578
AT5G65010	Asn2	K01953	579
AT2G41220	Glu2	K00284	1629
AT5G04140	Glu1	K00284	1648
AT3G57050	Cbl	K01760	378
AT3G44300	Nit2	K01501	339
AT3G44310	Nit1	K01501	346
AT3G44320	Nit3	K01501	346
AT1G37130	Nia2	K00360	917
AT1G77760	Nia1	K00360	917
AT1G19920	Aps2	K13811	476
AT3G22890	Aps1	K13811	520
AT4G14680	Aps3	K13811	465
AT2G14750	Apk	K00860
AT4G39940	Akn2	K00860	293
AT5G43780	Aps4	K00958	469
AT5G63980	Sal1	K01082	407
AT3G01910	Sox	K00387	393
AT5G04590	Sir	K00392	895
AT3G57050	Cbl	K01760	378
AT3G01120	Mto1	K01739
AT1G55920	AtsErat2	K00640
AT2G17640	AtsErat3	K00640
AT3G13110	AtsErat2	K00640
AT4G35640	AtsErat3	K00640
AT5G56760	AtsErat1	K00640
AT2G43750	OasB	K01738	392
AT3G03630	Cs26	K01738
AT3G04940	CysD1	K01738	324
AT3G22460	OasA2	K01738	305
AT3G59760	OasC	K01738	433
AT4G14880	OasA1	K01738	322
AT5G28020	CysD2	K01738	323
AT3G61440	CysC1	K13034	368
AT2G38040	Cac3	K01962	769
AT5G16390	Cac1	K02160	280
AT5G35360	Cac2	K01961	555
AT1G36160	Acc1	K11262	2254
AT1G74960	Fab1	K09458	541
AT2G05990	Mod1	K00208	390
AT1G08510	FatB	K10781	412
AT3G25110	AtfAta	K10782
AT2G43710	Ssi2	K03921	401
AT5G48230	AcaT2	K00626
AT2G33150	Pkt3	K00632
AT5G48880	Pkt2	K00632
AT1G04710	Pkt4	K07513
AT4G16210	EchIa	K01692	265
AT1G06290	Acx3	K00232	675
AT1G06310	Acx6	K00232
AT2G35690	Acx5	K00232
AT3G51840	Acx4	K00232	436
AT4G16760	Acx1	K00232	664
AT5G65110	Acx2	K00232	692
AT3G06810	Ibr3	K00249	824
AT1G49430	LacS2	K01897	665
AT1G77590	LacS9	K01897	691
AT3G05970	LacS6	K01897	701
AT4G14070	Aae15	K01897	727
AT5G27600	LacS7	K01897	700
AT5G43940	Hot5	K00121	391
AT1G77120	Adh1	K00001	379
AT1G23800	AldH2b7	K00128	534
AT4G11820	Mva1	K01641	461
AT5G48230	AcaT2	K00626
AT4G34640	Sqs1	K00801	410
AT4G34650	Sqs2	K00801	413
AT1G58440	Xf1	K00511	531
AT2G22830	Sqe2	K00511	585
AT4G37760	Sqe3	K00511	525
AT5G24140	Sqp2	K00511	516
AT5G24150	Sqp1	K00511	490
AT5G24160	Sqe6	K00511
AT3G45130	Las1	K01852	756
AT3G52940	Fk	K00222	369
AT1G07420	Smo2-1	K07750	272
AT1G20050	Hyd1	K01824
AT3G19820	Dwf1	K09828	561
AT3G02580	Ste1	K00227	281
AT1G50430	Dwf5	K00213	432
AT5G13710	Smt1	K00559	336
AT1G78960	AtlUp2	K01853
AT2G07050	Cas1	K01853	759
AT4G15340	AtpEn1	K01853
AT5G36150	AtpEn3	K01853
AT5G42600	Mrn1	K01853	761
AT5G50375	Cpi1	K08246	284
AT1G20330	Smt2	K08242	361
AT1G76090	Smt3	K08242	359
AT1G23800	AldH2b7	K00128	534
AT1G80460	Nho1	K00864	522
AT1G32200	Ats1	K00630	459
AT1G01610	GpaT4	K13508	503
AT1G02390	GpaT2	K13508	530
AT1G06520	GpaT1	K13508	585
AT2G38110	GpaT6	K13508	501
AT3G11430	GpaT5	K13508	502
AT4G00400	GpaT8	K13508	500
AT4G01950	GpaT3	K13508	520
AT5G06090	GpaT7	K13508	500
AT4G30580	Ats2	K00655	356
AT1G75020	LpaT4	K13513	378
AT3G18850	LpaT5	K13513	375
AT1G51260	LpaT3	K13523	376
AT3G57650	LpaT2	K13523	389
AT5G07920	Dgk1	K00901	728
AT5G63770	AtdGk2	K00901
AT2G19450	Tag1	K11155	520
AT4G33030	Sqd1	K06118	477
AT5G01220	Sqd2	K06119	510
AT2G11810	MgdC	K03715	465
AT4G31780	Mgd1	K03715	533
AT5G20410	Mgd2	K03715	468
AT3G11670	Dgd1	K09480	808
AT4G00550	Dgd2	K09480	473
AT3G10370	Sdp6	K00111	629
AT1G32200	Ats1	K00630	459
AT1G01610	GpaT4	K13508	503
AT1G02390	GpaT2	K13508	530
AT1G06520	GpaT1	K13508	585
AT2G38110	GpaT6	K13508	501
AT3G11430	GpaT5	K13508	502
AT4G00400	GpaT8	K13508	500
AT4G01950	GpaT3	K13508	520
AT5G06090	GpaT7	K13508	500
AT1G75020	LpaT4	K13513	378
AT3G18850	LpaT5	K13513	375
AT1G51260	LpaT3	K13523	376
AT3G57650	LpaT2	K13523	389
AT4G30580	Ats2	K00655	356
AT5G07920	Dgk1	K00901	728
AT5G63770	AtdGk2	K00901
AT3G03530	Npc4	K01114	538
AT3G05630	PldP2	K01115	1046
AT3G16785	PldP1	K01115	1096
AT4G11840	PldGamma3	K01115	866
AT4G11850	PldGamma1	K01115	858
AT2G44810	Dad1	K01058	447
AT2G32260	Cct1	K00968	545
AT1G13560	AapT1	K00993	389
AT2G38670	PecT1	K00967	421
AT3G18000	Xpl1	K05929
AT1G62430	AtcDs1	K00981
AT4G16700	Psd1	K01613	453
